id_txn,id_comercio,id_cliente,fecha_hora,monto_total,costo_estimado,ganancia_neta,categoria_compra,estado,metodo_pago
TXN-017470,COM-003,CLI-3-061,2025-11-01 17:41,24.72,16.11,8.61,Bebé,Exitosa,QR Deuna
TXN-017471,COM-003,CLI-3-084,2025-11-01 16:19,37.08,25.8,11.28,Bebé,Exitosa,QR Deuna
TXN-017472,COM-003,CLI-3-034,2025-11-01 15:22,7.22,4.92,2.3,Higiene,Exitosa,QR Deuna
TXN-017473,COM-003,CLI-3-009,2025-11-01 08:14,10.83,6.66,4.17,Higiene,Exitosa,QR Deuna
TXN-017474,COM-003,CLI-3-094,2025-11-01 18:33,10.83,7.1,3.73,Higiene,Exitosa,QR Deuna
TXN-017475,COM-003,CLI-3-094,2025-11-02 08:06,9.28,6.21,3.07,Medicamentos,Exitosa,Transferencia
TXN-017476,COM-003,CLI-3-048,2025-11-02 19:48,10.83,7.25,3.58,Higiene,Exitosa,QR Deuna
TXN-017477,COM-003,CLI-3-092,2025-11-02 11:29,37.08,23.69,13.39,Bebé,Exitosa,QR Deuna
TXN-017478,COM-003,CLI-3-026,2025-11-02 13:05,4.64,2.84,1.8,Medicamentos,Exitosa,QR Deuna
TXN-017479,COM-003,CLI-3-099,2025-11-02 18:57,24.72,16.26,8.46,Bebé,Exitosa,QR Deuna
TXN-017480,COM-003,CLI-3-087,2025-11-02 10:23,13.92,9.46,4.46,Medicamentos,Exitosa,QR Deuna
TXN-017481,COM-003,CLI-3-043,2025-11-02 09:04,24.72,15.85,8.87,Bebé,Exitosa,QR Deuna
TXN-017482,COM-003,CLI-3-053,2025-11-02 19:48,7.22,4.95,2.27,Higiene,Exitosa,Transferencia
TXN-017483,COM-003,CLI-3-070,2025-11-02 11:11,13.92,9.56,4.36,Medicamentos,Exitosa,QR Deuna
TXN-017484,COM-003,CLI-3-004,2025-11-02 10:15,4.64,3.24,1.4,Medicamentos,Exitosa,QR Deuna
TXN-017485,COM-003,CLI-3-044,2025-11-02 17:54,3.61,2.27,1.34,Higiene,Exitosa,QR Deuna
TXN-017486,COM-003,CLI-3-036,2025-11-02 14:13,13.92,9.22,4.7,Medicamentos,Exitosa,QR Deuna
TXN-017487,COM-003,CLI-3-088,2025-11-02 17:59,3.61,2.49,1.12,Higiene,Exitosa,QR Deuna
TXN-017488,COM-003,CLI-3-074,2025-11-02 17:31,13.92,8.91,5.01,Medicamentos,Exitosa,QR Deuna
TXN-017489,COM-003,CLI-3-058,2025-11-02 11:16,10.83,6.97,3.86,Higiene,Exitosa,QR Deuna
TXN-017490,COM-003,CLI-3-055,2025-11-02 08:07,37.08,23.93,13.15,Bebé,Exitosa,QR Deuna
TXN-017491,COM-003,CLI-3-006,2025-11-02 16:34,24.72,17.15,7.57,Bebé,Exitosa,QR Deuna
TXN-017492,COM-003,CLI-3-008,2025-11-02 08:16,9.28,5.61,3.67,Medicamentos,Exitosa,QR Deuna
TXN-017493,COM-003,CLI-3-095,2025-11-02 19:25,37.08,23.73,13.35,Bebé,Exitosa,Transferencia
TXN-017494,COM-003,CLI-3-016,2025-11-02 16:56,4.64,2.94,1.7,Medicamentos,Exitosa,Transferencia
TXN-017495,COM-003,CLI-3-006,2025-11-02 18:20,12.36,7.54,4.82,Bebé,Exitosa,QR Deuna
TXN-017496,COM-003,CLI-3-047,2025-11-02 15:54,13.92,9.5,4.42,Medicamentos,Exitosa,QR Deuna
TXN-017497,COM-003,CLI-3-042,2025-11-02 10:06,37.08,23.71,13.37,Bebé,Exitosa,QR Deuna
TXN-017498,COM-003,CLI-3-087,2025-11-02 12:37,37.08,22.87,14.21,Bebé,Exitosa,QR Deuna
TXN-017499,COM-003,CLI-3-009,2025-11-02 18:20,4.64,3.01,1.63,Medicamentos,Exitosa,QR Deuna
TXN-017500,COM-003,CLI-3-013,2025-11-02 11:42,24.72,16.06,8.66,Bebé,Exitosa,QR Deuna
TXN-017501,COM-003,CLI-3-097,2025-11-02 15:23,37.08,24.02,13.06,Bebé,Exitosa,QR Deuna
TXN-017502,COM-003,CLI-3-078,2025-11-02 12:03,7.22,4.63,2.59,Higiene,Exitosa,QR Deuna
TXN-017503,COM-003,CLI-3-076,2025-11-02 08:22,3.61,2.47,1.14,Higiene,Exitosa,Transferencia
TXN-017504,COM-003,CLI-3-079,2025-11-02 10:44,24.72,15.34,9.38,Bebé,Exitosa,QR Deuna
TXN-017505,COM-003,CLI-3-069,2025-11-03 19:04,10.83,6.72,4.11,Higiene,Exitosa,QR Deuna
TXN-017506,COM-003,CLI-3-010,2025-11-03 17:50,9.28,5.62,3.66,Medicamentos,Exitosa,QR Deuna
TXN-017507,COM-003,CLI-3-085,2025-11-03 16:27,9.28,6.15,3.13,Medicamentos,Exitosa,QR Deuna
TXN-017508,COM-003,CLI-3-026,2025-11-03 16:14,7.22,4.34,2.88,Higiene,Exitosa,QR Deuna
TXN-017509,COM-003,CLI-3-069,2025-11-03 17:13,10.83,7.52,3.31,Higiene,Exitosa,Transferencia
TXN-017510,COM-003,CLI-3-079,2025-11-03 08:18,10.83,6.82,4.01,Higiene,Exitosa,QR Deuna
TXN-017511,COM-003,CLI-3-078,2025-11-03 12:16,13.92,9.73,4.19,Medicamentos,Exitosa,QR Deuna
TXN-017512,COM-003,CLI-3-064,2025-11-03 17:44,13.92,9.06,4.86,Medicamentos,Exitosa,QR Deuna
TXN-017513,COM-003,CLI-3-085,2025-11-03 11:19,7.22,4.52,2.7,Higiene,Exitosa,Transferencia
TXN-017514,COM-003,CLI-3-065,2025-11-03 08:24,37.08,25.31,11.77,Bebé,Exitosa,QR Deuna
TXN-017515,COM-003,CLI-3-090,2025-11-03 08:05,7.22,4.56,2.66,Higiene,Exitosa,QR Deuna
TXN-017516,COM-003,CLI-3-076,2025-11-03 12:25,7.22,4.43,2.79,Higiene,Exitosa,Transferencia
TXN-017517,COM-003,CLI-3-049,2025-11-03 13:08,9.28,5.95,3.33,Medicamentos,Exitosa,QR Deuna
TXN-017518,COM-003,CLI-3-041,2025-11-04 15:18,9.28,5.85,3.43,Medicamentos,Exitosa,QR Deuna
TXN-017519,COM-003,CLI-3-097,2025-11-04 12:57,7.22,4.88,2.34,Higiene,Exitosa,QR Deuna
TXN-017520,COM-003,CLI-3-015,2025-11-04 09:38,10.83,7.3,3.53,Higiene,Exitosa,QR Deuna
TXN-017521,COM-003,CLI-3-079,2025-11-04 18:01,12.36,8.11,4.25,Bebé,Exitosa,QR Deuna
TXN-017522,COM-003,CLI-3-048,2025-11-04 14:05,37.08,23.02,14.06,Bebé,Exitosa,Transferencia
TXN-017523,COM-003,CLI-3-055,2025-11-04 18:05,9.28,6.31,2.97,Medicamentos,Exitosa,QR Deuna
TXN-017524,COM-003,CLI-3-078,2025-11-04 12:28,7.22,4.99,2.23,Higiene,Exitosa,QR Deuna
TXN-017525,COM-003,CLI-3-019,2025-11-04 10:36,37.08,24.14,12.94,Bebé,Exitosa,QR Deuna
TXN-017526,COM-003,CLI-3-084,2025-11-04 16:30,7.22,4.73,2.49,Higiene,Exitosa,QR Deuna
TXN-017527,COM-003,CLI-3-092,2025-11-04 09:59,3.61,2.43,1.18,Higiene,Exitosa,QR Deuna
TXN-017528,COM-003,CLI-3-013,2025-11-04 09:11,12.36,8.56,3.8,Bebé,Exitosa,QR Deuna
TXN-017529,COM-003,CLI-3-084,2025-11-04 15:23,3.61,2.41,1.2,Higiene,Exitosa,QR Deuna
TXN-017530,COM-003,CLI-3-070,2025-11-04 17:54,7.22,4.49,2.73,Higiene,Exitosa,QR Deuna
TXN-017531,COM-003,CLI-3-051,2025-11-04 16:39,7.22,4.85,2.37,Higiene,Exitosa,QR Deuna
TXN-017532,COM-003,CLI-3-089,2025-11-04 12:06,10.83,6.83,4.0,Higiene,Exitosa,Transferencia
TXN-017533,COM-003,CLI-3-083,2025-11-04 13:12,37.08,25.08,12.0,Bebé,Exitosa,QR Deuna
TXN-017534,COM-003,CLI-3-079,2025-11-04 18:47,10.83,6.69,4.14,Higiene,Exitosa,QR Deuna
TXN-017535,COM-003,CLI-3-078,2025-11-04 14:43,7.22,4.48,2.74,Higiene,Exitosa,QR Deuna
TXN-017536,COM-003,CLI-3-047,2025-11-04 15:10,37.08,25.63,11.45,Bebé,Exitosa,Transferencia
TXN-017537,COM-003,CLI-3-047,2025-11-04 09:04,13.92,8.94,4.98,Medicamentos,Exitosa,QR Deuna
TXN-017538,COM-003,CLI-3-051,2025-11-04 13:34,37.08,25.4,11.68,Bebé,Exitosa,QR Deuna
TXN-017539,COM-003,CLI-3-047,2025-11-04 09:42,9.28,5.78,3.5,Medicamentos,Exitosa,QR Deuna
TXN-017540,COM-003,CLI-3-088,2025-11-04 15:11,4.64,2.78,1.86,Medicamentos,Exitosa,QR Deuna
TXN-017541,COM-003,CLI-3-014,2025-11-05 15:38,13.92,9.66,4.26,Medicamentos,Exitosa,QR Deuna
TXN-017542,COM-003,CLI-3-072,2025-11-05 08:08,10.83,7.17,3.66,Higiene,Exitosa,Transferencia
TXN-017543,COM-003,CLI-3-022,2025-11-05 13:51,10.83,6.7,4.13,Higiene,Exitosa,QR Deuna
TXN-017544,COM-003,CLI-3-015,2025-11-05 13:45,12.36,8.25,4.11,Bebé,Exitosa,Transferencia
TXN-017545,COM-003,CLI-3-073,2025-11-05 08:17,9.28,6.07,3.21,Medicamentos,Exitosa,QR Deuna
TXN-017546,COM-003,CLI-3-008,2025-11-05 18:21,3.61,2.29,1.32,Higiene,Exitosa,QR Deuna
TXN-017547,COM-003,CLI-3-067,2025-11-05 18:25,13.92,8.6,5.32,Medicamentos,Exitosa,QR Deuna
TXN-017548,COM-003,CLI-3-083,2025-11-05 09:10,10.83,6.8,4.03,Higiene,Exitosa,QR Deuna
TXN-017549,COM-003,CLI-3-007,2025-11-05 17:23,24.72,16.31,8.41,Bebé,Exitosa,QR Deuna
TXN-017550,COM-003,CLI-3-079,2025-11-05 19:32,12.36,8.01,4.35,Bebé,Exitosa,QR Deuna
TXN-017551,COM-003,CLI-3-065,2025-11-05 11:14,37.08,24.36,12.72,Bebé,Exitosa,QR Deuna
TXN-017552,COM-003,CLI-3-026,2025-11-05 19:36,37.08,23.02,14.06,Bebé,Exitosa,QR Deuna
TXN-017553,COM-003,CLI-3-073,2025-11-05 12:02,4.64,3.21,1.43,Medicamentos,Exitosa,Transferencia
TXN-017554,COM-003,CLI-3-069,2025-11-05 16:06,37.08,25.73,11.35,Bebé,Exitosa,Transferencia
TXN-017555,COM-003,CLI-3-094,2025-11-05 16:28,10.83,7.07,3.76,Higiene,Exitosa,QR Deuna
TXN-017556,COM-003,CLI-3-061,2025-11-05 09:08,3.61,2.37,1.24,Higiene,Exitosa,QR Deuna
TXN-017557,COM-003,CLI-3-050,2025-11-06 16:28,4.64,2.88,1.76,Medicamentos,Exitosa,QR Deuna
TXN-017558,COM-003,CLI-3-021,2025-11-06 09:17,24.72,15.74,8.98,Bebé,Exitosa,QR Deuna
TXN-017559,COM-003,CLI-3-099,2025-11-06 10:33,4.64,2.93,1.71,Medicamentos,Exitosa,QR Deuna
TXN-017560,COM-003,CLI-3-064,2025-11-06 14:32,3.61,2.49,1.12,Higiene,Exitosa,QR Deuna
TXN-017561,COM-003,CLI-3-050,2025-11-06 08:47,37.08,24.61,12.47,Bebé,Exitosa,Transferencia
TXN-017562,COM-003,CLI-3-044,2025-11-06 15:19,12.36,7.47,4.89,Bebé,Exitosa,QR Deuna
TXN-017563,COM-003,CLI-3-005,2025-11-06 16:54,10.83,6.99,3.84,Higiene,Exitosa,QR Deuna
TXN-017564,COM-003,CLI-3-068,2025-11-06 14:26,9.28,5.58,0,Medicamentos,Reversada,QR Deuna
TXN-017565,COM-003,CLI-3-021,2025-11-06 12:48,24.72,17.3,0,Bebé,Reversada,QR Deuna
TXN-017566,COM-003,CLI-3-077,2025-11-06 17:42,9.28,6.27,3.01,Medicamentos,Exitosa,Transferencia
TXN-017567,COM-003,CLI-3-077,2025-11-06 11:30,9.28,5.65,3.63,Medicamentos,Exitosa,QR Deuna
TXN-017568,COM-003,CLI-3-089,2025-11-06 11:13,10.83,6.84,3.99,Higiene,Exitosa,QR Deuna
TXN-017569,COM-003,CLI-3-044,2025-11-06 14:07,37.08,23.05,14.03,Bebé,Exitosa,QR Deuna
TXN-017570,COM-003,CLI-3-019,2025-11-06 19:39,10.83,7.19,3.64,Higiene,Exitosa,QR Deuna
TXN-017571,COM-003,CLI-3-002,2025-11-06 09:31,4.64,2.99,1.65,Medicamentos,Exitosa,QR Deuna
TXN-017572,COM-003,CLI-3-094,2025-11-06 19:20,3.61,2.48,1.13,Higiene,Exitosa,QR Deuna
TXN-017573,COM-003,CLI-3-033,2025-11-07 09:52,10.83,6.76,4.07,Higiene,Exitosa,QR Deuna
TXN-017574,COM-003,CLI-3-072,2025-11-07 19:45,3.61,2.23,1.38,Higiene,Exitosa,Transferencia
TXN-017575,COM-003,CLI-3-083,2025-11-07 12:55,4.64,2.98,1.66,Medicamentos,Exitosa,Transferencia
TXN-017576,COM-003,CLI-3-043,2025-11-07 18:21,4.64,2.89,1.75,Medicamentos,Exitosa,Transferencia
TXN-017577,COM-003,CLI-3-082,2025-11-07 16:31,3.61,2.46,1.15,Higiene,Exitosa,QR Deuna
TXN-017578,COM-003,CLI-3-070,2025-11-07 09:12,7.22,5.04,2.18,Higiene,Exitosa,Transferencia
TXN-017579,COM-003,CLI-3-002,2025-11-07 18:23,12.36,7.76,4.6,Bebé,Exitosa,QR Deuna
TXN-017580,COM-003,CLI-3-024,2025-11-07 18:21,37.08,22.82,14.26,Bebé,Exitosa,QR Deuna
TXN-017581,COM-003,CLI-3-029,2025-11-07 13:41,24.72,15.38,9.34,Bebé,Exitosa,QR Deuna
TXN-017582,COM-003,CLI-3-041,2025-11-07 18:26,13.92,8.43,5.49,Medicamentos,Exitosa,Transferencia
TXN-017583,COM-003,CLI-3-044,2025-11-07 09:25,37.08,22.36,14.72,Bebé,Exitosa,QR Deuna
TXN-017584,COM-003,CLI-3-035,2025-11-07 19:07,3.61,2.38,1.23,Higiene,Exitosa,QR Deuna
TXN-017585,COM-003,CLI-3-063,2025-11-07 08:10,9.28,6.06,3.22,Medicamentos,Exitosa,Transferencia
TXN-017586,COM-003,CLI-3-054,2025-11-08 12:27,9.28,5.58,0,Medicamentos,Reversada,QR Deuna
TXN-017587,COM-003,CLI-3-038,2025-11-08 12:14,37.08,23.3,13.78,Bebé,Exitosa,QR Deuna
TXN-017588,COM-003,CLI-3-022,2025-11-08 17:19,4.64,2.83,1.81,Medicamentos,Exitosa,QR Deuna
TXN-017589,COM-003,CLI-3-071,2025-11-08 09:31,10.83,6.87,3.96,Higiene,Exitosa,QR Deuna
TXN-017590,COM-003,CLI-3-061,2025-11-08 18:25,24.72,15.87,8.85,Bebé,Exitosa,QR Deuna
TXN-017591,COM-003,CLI-3-025,2025-11-08 12:52,12.36,7.91,4.45,Bebé,Exitosa,QR Deuna
TXN-017592,COM-003,CLI-3-044,2025-11-08 15:04,7.22,4.37,2.85,Higiene,Exitosa,QR Deuna
TXN-017593,COM-003,CLI-3-094,2025-11-08 12:17,12.36,8.38,0,Bebé,Reversada,QR Deuna
TXN-017594,COM-003,CLI-3-044,2025-11-08 08:39,12.36,8.58,3.78,Bebé,Exitosa,QR Deuna
TXN-017595,COM-003,CLI-3-082,2025-11-08 12:27,24.72,16.98,7.74,Bebé,Exitosa,QR Deuna
TXN-017596,COM-003,CLI-3-063,2025-11-08 16:23,10.83,6.9,3.93,Higiene,Exitosa,QR Deuna
TXN-017597,COM-003,CLI-3-040,2025-11-08 11:30,7.22,4.55,2.67,Higiene,Exitosa,QR Deuna
TXN-017598,COM-003,CLI-3-086,2025-11-08 13:28,24.72,15.12,9.6,Bebé,Exitosa,QR Deuna
TXN-017599,COM-003,CLI-3-065,2025-11-08 10:24,4.64,2.86,1.78,Medicamentos,Exitosa,QR Deuna
TXN-017600,COM-003,CLI-3-075,2025-11-08 10:25,9.28,5.88,3.4,Medicamentos,Exitosa,Transferencia
TXN-017601,COM-003,CLI-3-047,2025-11-08 14:11,37.08,25.92,11.16,Bebé,Exitosa,QR Deuna
TXN-017602,COM-003,CLI-3-084,2025-11-08 16:20,24.72,15.38,9.34,Bebé,Exitosa,QR Deuna
TXN-017603,COM-003,CLI-3-062,2025-11-08 14:14,37.08,23.25,13.83,Bebé,Exitosa,QR Deuna
TXN-017604,COM-003,CLI-3-089,2025-11-08 11:33,13.92,8.96,4.96,Medicamentos,Exitosa,QR Deuna
TXN-017605,COM-003,CLI-3-073,2025-11-08 12:03,4.64,3.25,1.39,Medicamentos,Exitosa,Transferencia
TXN-017606,COM-003,CLI-3-077,2025-11-08 19:31,12.36,7.57,4.79,Bebé,Exitosa,Transferencia
TXN-017607,COM-003,CLI-3-027,2025-11-08 16:06,10.83,6.87,3.96,Higiene,Exitosa,QR Deuna
TXN-017608,COM-003,CLI-3-016,2025-11-08 14:28,37.08,23.83,13.25,Bebé,Exitosa,QR Deuna
TXN-017609,COM-003,CLI-3-093,2025-11-08 18:21,12.36,8.54,3.82,Bebé,Exitosa,QR Deuna
TXN-017610,COM-003,CLI-3-071,2025-11-08 19:47,12.36,7.92,4.44,Bebé,Exitosa,QR Deuna
TXN-017611,COM-003,CLI-3-053,2025-11-09 13:33,12.36,7.72,4.64,Bebé,Exitosa,QR Deuna
TXN-017612,COM-003,CLI-3-035,2025-11-09 16:21,7.22,4.91,2.31,Higiene,Exitosa,QR Deuna
TXN-017613,COM-003,CLI-3-055,2025-11-09 12:14,13.92,9.52,4.4,Medicamentos,Exitosa,QR Deuna
TXN-017614,COM-003,CLI-3-098,2025-11-09 19:07,10.83,6.69,4.14,Higiene,Exitosa,Transferencia
TXN-017615,COM-003,CLI-3-097,2025-11-09 19:50,37.08,23.83,13.25,Bebé,Exitosa,QR Deuna
TXN-017616,COM-003,CLI-3-055,2025-11-09 15:35,7.22,4.59,2.63,Higiene,Exitosa,QR Deuna
TXN-017617,COM-003,CLI-3-091,2025-11-09 19:05,13.92,9.16,4.76,Medicamentos,Exitosa,QR Deuna
TXN-017618,COM-003,CLI-3-050,2025-11-09 19:49,13.92,9.7,4.22,Medicamentos,Exitosa,QR Deuna
TXN-017619,COM-003,CLI-3-075,2025-11-09 15:29,13.92,8.65,5.27,Medicamentos,Exitosa,QR Deuna
TXN-017620,COM-003,CLI-3-027,2025-11-09 13:33,4.64,3.15,1.49,Medicamentos,Exitosa,Transferencia
TXN-017621,COM-003,CLI-3-036,2025-11-09 08:23,37.08,24.01,13.07,Bebé,Exitosa,Transferencia
TXN-017622,COM-003,CLI-3-029,2025-11-09 13:52,12.36,7.43,4.93,Bebé,Exitosa,QR Deuna
TXN-017623,COM-003,CLI-3-032,2025-11-09 15:59,3.61,2.4,1.21,Higiene,Exitosa,QR Deuna
TXN-017624,COM-003,CLI-3-028,2025-11-09 18:28,12.36,8.54,3.82,Bebé,Exitosa,QR Deuna
TXN-017625,COM-003,CLI-3-021,2025-11-09 10:02,9.28,6.48,2.8,Medicamentos,Exitosa,QR Deuna
TXN-017626,COM-003,CLI-3-062,2025-11-09 14:46,4.64,2.8,1.84,Medicamentos,Exitosa,QR Deuna
TXN-017627,COM-003,CLI-3-066,2025-11-09 13:02,7.22,4.97,2.25,Higiene,Exitosa,QR Deuna
TXN-017628,COM-003,CLI-3-026,2025-11-09 14:26,13.92,9.1,4.82,Medicamentos,Exitosa,Transferencia
TXN-017629,COM-003,CLI-3-073,2025-11-09 12:32,7.22,4.92,2.3,Higiene,Exitosa,QR Deuna
TXN-017630,COM-003,CLI-3-023,2025-11-10 18:35,10.83,6.8,4.03,Higiene,Exitosa,QR Deuna
TXN-017631,COM-003,CLI-3-079,2025-11-10 15:29,12.36,7.55,4.81,Bebé,Exitosa,QR Deuna
TXN-017632,COM-003,CLI-3-008,2025-11-10 11:30,7.22,4.8,2.42,Higiene,Exitosa,QR Deuna
TXN-017633,COM-003,CLI-3-073,2025-11-10 15:19,13.92,9.28,4.64,Medicamentos,Exitosa,QR Deuna
TXN-017634,COM-003,CLI-3-092,2025-11-10 09:10,37.08,25.62,11.46,Bebé,Exitosa,QR Deuna
TXN-017635,COM-003,CLI-3-002,2025-11-10 08:24,10.83,7.03,3.8,Higiene,Exitosa,QR Deuna
TXN-017636,COM-003,CLI-3-055,2025-11-10 11:43,9.28,5.81,3.47,Medicamentos,Exitosa,Transferencia
TXN-017637,COM-003,CLI-3-003,2025-11-10 10:44,7.22,5.05,2.17,Higiene,Exitosa,QR Deuna
TXN-017638,COM-003,CLI-3-007,2025-11-10 16:35,4.64,3.03,1.61,Medicamentos,Exitosa,QR Deuna
TXN-017639,COM-003,CLI-3-089,2025-11-10 18:06,37.08,22.53,14.55,Bebé,Exitosa,Transferencia
TXN-017640,COM-003,CLI-3-093,2025-11-10 14:38,10.83,6.66,4.17,Higiene,Exitosa,QR Deuna
TXN-017641,COM-003,CLI-3-100,2025-11-10 11:26,9.28,5.93,3.35,Medicamentos,Exitosa,QR Deuna
TXN-017642,COM-003,CLI-3-078,2025-11-10 10:31,9.28,5.59,3.69,Medicamentos,Exitosa,QR Deuna
TXN-017643,COM-003,CLI-3-053,2025-11-10 18:11,7.22,4.99,2.23,Higiene,Exitosa,QR Deuna
TXN-017644,COM-003,CLI-3-035,2025-11-10 08:24,3.61,2.52,1.09,Higiene,Exitosa,QR Deuna
TXN-017645,COM-003,CLI-3-044,2025-11-10 18:16,9.28,6.12,3.16,Medicamentos,Exitosa,QR Deuna
TXN-017646,COM-003,CLI-3-079,2025-11-10 08:53,13.92,8.89,5.03,Medicamentos,Exitosa,Transferencia
TXN-017647,COM-003,CLI-3-060,2025-11-10 11:13,37.08,22.51,14.57,Bebé,Exitosa,QR Deuna
TXN-017648,COM-003,CLI-3-035,2025-11-11 15:10,7.22,4.86,2.36,Higiene,Exitosa,QR Deuna
TXN-017649,COM-003,CLI-3-011,2025-11-11 14:39,7.22,4.58,2.64,Higiene,Exitosa,QR Deuna
TXN-017650,COM-003,CLI-3-056,2025-11-11 18:06,24.72,15.43,9.29,Bebé,Exitosa,QR Deuna
TXN-017651,COM-003,CLI-3-045,2025-11-11 09:54,12.36,7.53,4.83,Bebé,Exitosa,QR Deuna
TXN-017652,COM-003,CLI-3-044,2025-11-11 08:27,7.22,4.87,2.35,Higiene,Exitosa,QR Deuna
TXN-017653,COM-003,CLI-3-081,2025-11-11 19:28,12.36,8.64,3.72,Bebé,Exitosa,QR Deuna
TXN-017654,COM-003,CLI-3-016,2025-11-11 09:12,7.22,4.58,2.64,Higiene,Exitosa,QR Deuna
TXN-017655,COM-003,CLI-3-084,2025-11-11 08:22,24.72,15.92,8.8,Bebé,Exitosa,QR Deuna
TXN-017656,COM-003,CLI-3-011,2025-11-11 09:10,4.64,2.92,1.72,Medicamentos,Exitosa,QR Deuna
TXN-017657,COM-003,CLI-3-044,2025-11-11 12:41,24.72,15.86,8.86,Bebé,Exitosa,QR Deuna
TXN-017658,COM-003,CLI-3-084,2025-11-11 13:36,10.83,7.21,3.62,Higiene,Exitosa,QR Deuna
TXN-017659,COM-003,CLI-3-085,2025-11-11 10:09,3.61,2.37,1.24,Higiene,Exitosa,QR Deuna
TXN-017660,COM-003,CLI-3-087,2025-11-11 10:19,37.08,25.73,11.35,Bebé,Exitosa,QR Deuna
TXN-017661,COM-003,CLI-3-079,2025-11-12 14:30,12.36,8.38,3.98,Bebé,Exitosa,QR Deuna
TXN-017662,COM-003,CLI-3-045,2025-11-12 11:52,3.61,2.52,1.09,Higiene,Exitosa,QR Deuna
TXN-017663,COM-003,CLI-3-084,2025-11-12 17:31,37.08,24.57,12.51,Bebé,Exitosa,QR Deuna
TXN-017664,COM-003,CLI-3-094,2025-11-12 08:25,12.36,8.16,4.2,Bebé,Exitosa,QR Deuna
TXN-017665,COM-003,CLI-3-025,2025-11-12 13:01,13.92,9.48,4.44,Medicamentos,Exitosa,QR Deuna
TXN-017666,COM-003,CLI-3-042,2025-11-12 08:20,13.92,8.56,5.36,Medicamentos,Exitosa,Transferencia
TXN-017667,COM-003,CLI-3-055,2025-11-12 18:16,10.83,6.64,4.19,Higiene,Exitosa,QR Deuna
TXN-017668,COM-003,CLI-3-061,2025-11-12 12:29,7.22,4.99,2.23,Higiene,Exitosa,QR Deuna
TXN-017669,COM-003,CLI-3-055,2025-11-12 17:35,10.83,7.46,3.37,Higiene,Exitosa,QR Deuna
TXN-017670,COM-003,CLI-3-001,2025-11-12 09:15,3.61,2.26,1.35,Higiene,Exitosa,QR Deuna
TXN-017671,COM-003,CLI-3-029,2025-11-12 19:04,24.72,15.72,9.0,Bebé,Exitosa,QR Deuna
TXN-017672,COM-003,CLI-3-051,2025-11-12 19:46,24.72,15.74,8.98,Bebé,Exitosa,QR Deuna
TXN-017673,COM-003,CLI-3-041,2025-11-12 10:53,4.64,3.16,1.48,Medicamentos,Exitosa,QR Deuna
TXN-017674,COM-003,CLI-3-005,2025-11-12 13:20,12.36,8.44,3.92,Bebé,Exitosa,QR Deuna
TXN-017675,COM-003,CLI-3-042,2025-11-12 14:02,9.28,6.31,0,Medicamentos,Reversada,QR Deuna
TXN-017676,COM-003,CLI-3-072,2025-11-12 17:33,3.61,2.19,1.42,Higiene,Exitosa,QR Deuna
TXN-017677,COM-003,CLI-3-082,2025-11-12 13:05,10.83,7.01,3.82,Higiene,Exitosa,QR Deuna
TXN-017678,COM-003,CLI-3-031,2025-11-12 12:19,7.22,5.04,2.18,Higiene,Exitosa,Transferencia
TXN-017679,COM-003,CLI-3-057,2025-11-12 19:24,37.08,24.33,12.75,Bebé,Exitosa,QR Deuna
TXN-017680,COM-003,CLI-3-011,2025-11-12 13:08,12.36,7.68,4.68,Bebé,Exitosa,Transferencia
TXN-017681,COM-003,CLI-3-017,2025-11-12 10:34,12.36,8.55,3.81,Bebé,Exitosa,Transferencia
TXN-017682,COM-003,CLI-3-052,2025-11-12 14:54,37.08,23.16,13.92,Bebé,Exitosa,QR Deuna
TXN-017683,COM-003,CLI-3-036,2025-11-12 14:06,24.72,15.19,9.53,Bebé,Exitosa,QR Deuna
TXN-017684,COM-003,CLI-3-049,2025-11-12 15:00,24.72,15.22,9.5,Bebé,Exitosa,QR Deuna
TXN-017685,COM-003,CLI-3-093,2025-11-12 16:00,12.36,8.63,3.73,Bebé,Exitosa,QR Deuna
TXN-017686,COM-003,CLI-3-026,2025-11-13 17:36,3.61,2.31,1.3,Higiene,Exitosa,QR Deuna
TXN-017687,COM-003,CLI-3-059,2025-11-13 16:48,4.64,2.8,1.84,Medicamentos,Exitosa,QR Deuna
TXN-017688,COM-003,CLI-3-095,2025-11-13 10:12,10.83,7.38,3.45,Higiene,Exitosa,QR Deuna
TXN-017689,COM-003,CLI-3-084,2025-11-13 09:54,13.92,9.39,4.53,Medicamentos,Exitosa,QR Deuna
TXN-017690,COM-003,CLI-3-050,2025-11-13 16:14,24.72,16.91,7.81,Bebé,Exitosa,Transferencia
TXN-017691,COM-003,CLI-3-037,2025-11-13 17:25,37.08,23.68,13.4,Bebé,Exitosa,QR Deuna
TXN-017692,COM-003,CLI-3-047,2025-11-13 15:45,10.83,7.24,3.59,Higiene,Exitosa,QR Deuna
TXN-017693,COM-003,CLI-3-068,2025-11-13 08:49,9.28,6.42,2.86,Medicamentos,Exitosa,QR Deuna
TXN-017694,COM-003,CLI-3-058,2025-11-13 16:28,7.22,5.0,2.22,Higiene,Exitosa,Transferencia
TXN-017695,COM-003,CLI-3-040,2025-11-13 11:17,7.22,4.96,2.26,Higiene,Exitosa,QR Deuna
TXN-017696,COM-003,CLI-3-038,2025-11-13 09:36,13.92,9.43,4.49,Medicamentos,Exitosa,QR Deuna
